die,block,structure,material,alias,pin_config,pol,force_current,meanV,meanI,hit_comp,block_row,block_column
3,2,LW300,Ag,LW300,LW300,P,0.001,0.9756024695756353,0.00013887,True,1,2
3,2,LW300,Ag,LW300,LW300,P,0.0005,0.975603778754756,0.00013885999999999998,True,1,2
3,2,LW300,Ag,LW300,LW300,N,0.001,0.9756042862455387,0.00013885,True,1,2
3,2,LW300,Ag,LW300,LW300,N,0.0005,0.9756039229115581,0.00013888,True,1,2
3,2,LW600,Ag,LW600,LW600,N,0.001,0.9918122959197151,6.534999999999999e-05,True,1,2
3,2,LW600,Ag,LW600,LW600,N,0.0005,0.9918118796301745,6.541e-05,True,1,2
3,2,LW600,Ag,LW600,LW600,P,0.001,0.9918308803792779,6.533e-05,True,1,2
3,2,LW600,Ag,LW600,LW600,P,0.0005,0.9918317379651513,6.533e-05,True,1,2
3,2,GC20_SC300,Ag,GC,GC20_L_R0,P,0.001,9.873269952966362e-06,0.00100002,False,1,2
3,2,GC20_SC300,Ag,GC,GC20_L_R0,P,0.0005,4.917512135394301e-06,0.00050004,False,1,2
3,2,GC20_SC300,Ag,GC,GC20_L_R90,P,0.001,8.818571717525826e-06,0.00100004,False,1,2
3,2,GC20_SC300,Ag,GC,GC20_L_R90,P,0.0005,4.407079377098811e-06,0.00050004,False,1,2
3,2,GC20_SC300,Ag,GC,GC20_L_R0,N,0.001,9.832082295236465e-06,0.0010000500000000002,False,1,2
3,2,GC20_SC300,Ag,GC,GC20_L_R0,N,0.0005,4.980764609765212e-06,0.00050001,False,1,2
3,2,GC20_SC300,Ag,GC,GC20_L_R90,N,0.001,8.734725414289965e-06,0.00100002,False,1,2
3,2,GC20_SC300,Ag,GC,GC20_L_R90,N,0.0005,4.373246658249254e-06,0.00050001,False,1,2
3,2,GC20_SC300,Ag,SC300,SC,P,0.001,0.0007501125645524077,0.00100004,False,1,2
3,2,GC20_SC300,Ag,SC300,SC,P,0.0005,0.000375168077347185,0.00050002,False,1,2
3,2,GC20_SC300,Ag,SC300,SC,N,0.001,0.0007502405404889256,0.00100004,False,1,2
3,2,GC20_SC300,Ag,SC300,SC,N,0.0005,0.00037510923783614226,0.00050004,False,1,2
3,3,LW300,Ag,LW300,LW300,P,0.001,0.003188486625624364,0.00100004,False,1,3
3,3,LW300,Ag,LW300,LW300,P,0.0005,0.0025734386876827163,0.0005,False,1,3
3,3,LW300,Ag,LW300,LW300,N,0.001,0.0036352285551916746,0.0009999499999999999,False,1,3
3,3,LW300,Ag,LW300,LW300,N,0.0005,0.002874874973742284,0.0004999900000000001,False,1,3
3,3,LW600,Ag,LW600,LW600,N,0.001,0.0009888627065348507,0.00100002,False,1,3
3,3,LW600,Ag,LW600,LW600,N,0.0005,0.0004943842816585913,0.00050002,False,1,3
3,3,LW600,Ag,LW600,LW600,P,0.001,0.0009885346762607877,0.001,False,1,3
3,3,LW600,Ag,LW600,LW600,P,0.0005,0.0004942813125142665,0.00050001,False,1,3
3,3,GC20_SC300,Ag,GC,GC20_L_R0,P,0.001,7.2137240538359715e-06,0.00100003,False,1,3
3,3,GC20_SC300,Ag,GC,GC20_L_R0,P,0.0005,3.7289540123316043e-06,0.00050002,False,1,3
3,3,GC20_SC300,Ag,GC,GC20_L_R90,P,0.001,7.618245692254587e-06,0.00100001,False,1,3
3,3,GC20_SC300,Ag,GC,GC20_L_R90,P,0.0005,3.6833533912735054e-06,0.00050002,False,1,3
3,3,GC20_SC300,Ag,GC,GC20_L_R0,N,0.001,7.491740743512766e-06,0.00100001,False,1,3
3,3,GC20_SC300,Ag,GC,GC20_L_R0,N,0.0005,3.624513880230798e-06,0.0005,False,1,3
3,3,GC20_SC300,Ag,GC,GC20_L_R90,N,0.001,7.594709887837503e-06,0.00100001,False,1,3
3,3,GC20_SC300,Ag,GC,GC20_L_R90,N,0.0005,3.820155254447801e-06,0.0005,False,1,3
3,3,GC20_SC300,Ag,SC300,SC,P,0.001,0.0009715153476916845,0.00100001,False,1,3
3,3,GC20_SC300,Ag,SC300,SC,P,0.0005,0.0004857628223030585,0.00050004,False,1,3
3,3,GC20_SC300,Ag,SC300,SC,N,0.001,0.0009719728248900416,0.00100001,False,1,3
3,3,GC20_SC300,Ag,SC300,SC,N,0.0005,0.0004859069791051131,0.00050003,False,1,3
3,4,LW300,Ag,LW300,LW300,P,0.001,0.0009278681984002039,0.00100003,False,1,4
3,4,LW300,Ag,LW300,LW300,P,0.0005,0.0004637539031975337,0.00050001,False,1,4
3,4,LW300,Ag,LW300,LW300,N,0.001,0.0009278461335835629,0.00100004,False,1,4
3,4,LW300,Ag,LW300,LW300,N,0.0005,0.00046381127172080033,0.00050002,False,1,4
3,4,LW600,Ag,LW600,LW600,N,0.001,0.0009870931082402415,0.00100001,False,1,4
3,4,LW600,Ag,LW600,LW600,N,0.0005,0.0004934928630662942,0.0005,False,1,4
3,4,LW600,Ag,LW600,LW600,P,0.001,0.0009864385186798912,0.0010000299999999998,False,1,4
3,4,LW600,Ag,LW600,LW600,P,0.0005,0.0004932589760098994,0.0005,False,1,4
3,4,GC20_SC300,Ag,GC,GC20_L_R0,P,0.001,9.910044647368054e-06,0.00100002,False,1,4
3,4,GC20_SC300,Ag,GC,GC20_L_R0,P,0.0005,4.910157196513962e-06,0.0005,False,1,4
3,4,GC20_SC300,Ag,GC,GC20_L_R90,P,0.001,8.512606260103744e-06,0.0010000500000000002,False,1,4
3,4,GC20_SC300,Ag,GC,GC20_L_R90,P,0.0005,4.392369499338134e-06,0.00050003,False,1,4
3,4,GC20_SC300,Ag,GC,GC20_L_R0,N,0.001,9.917399586248393e-06,0.00100001,False,1,4
3,4,GC20_SC300,Ag,GC,GC20_L_R0,N,0.0005,4.893976330977217e-06,0.0005,False,1,4
3,4,GC20_SC300,Ag,GC,GC20_L_R90,N,0.001,8.617046392204552e-06,0.00100003,False,1,4
3,4,GC20_SC300,Ag,GC,GC20_L_R90,N,0.0005,4.307052208326208e-06,0.00050003,False,1,4
3,4,GC20_SC300,Ag,SC300,SC,P,0.001,0.0011678510281389917,0.00100002,False,1,4
3,4,GC20_SC300,Ag,SC300,SC,P,0.0005,0.0005838218094312831,0.00050003,False,1,4
3,4,GC20_SC300,Ag,SC300,SC,N,0.001,0.0011674906361338552,0.00100001,False,1,4
3,4,GC20_SC300,Ag,SC300,SC,N,0.0005,0.0005838659390645652,0.0005,False,1,4
3,5,LW300,Ag,LW300,LW300,P,0.001,0.0007424398923124387,0.00100007,False,1,5
3,5,LW300,Ag,LW300,LW300,P,0.0005,0.00037111256404856637,0.00050002,False,1,5
3,5,LW300,Ag,LW300,LW300,N,0.001,0.0007425619842978523,0.00100004,False,1,5
3,5,LW300,Ag,LW300,LW300,N,0.0005,0.00037114051281631166,0.00050003,False,1,5
3,5,LW600,Ag,LW600,LW600,N,0.001,0.005072414503153109,0.00100003,False,1,5
3,5,LW600,Ag,LW600,LW600,N,0.0005,0.003317096557873739,0.0004999900000000001,False,1,5
3,5,LW600,Ag,LW600,LW600,P,0.001,0.0052221331099890555,0.00100007,False,1,5
3,5,LW600,Ag,LW600,LW600,P,0.0005,0.003241570161499319,0.00050002,False,1,5
3,5,GC20_SC300,Ag,GC,GC20_L_R0,P,0.001,1.340216962775276e-05,0.00100002,False,1,5
3,5,GC20_SC300,Ag,GC,GC20_L_R0,P,0.0005,6.74300796549431e-06,0.00050004,False,1,5
3,5,GC20_SC300,Ag,GC,GC20_L_R90,P,0.001,1.1454581812239133e-05,0.00100002,False,1,5
3,5,GC20_SC300,Ag,GC,GC20_L_R90,P,0.0005,5.654477011204215e-06,0.00050004,False,1,5
3,5,GC20_SC300,Ag,GC,GC20_L_R0,N,0.001,1.3469835065451874e-05,0.00100001,False,1,5
3,5,GC20_SC300,Ag,GC,GC20_L_R0,N,0.0005,6.835680195386573e-06,0.00050003,False,1,5
3,5,GC20_SC300,Ag,GC,GC20_L_R90,N,0.001,1.1420749093389575e-05,0.00100001,False,1,5
3,5,GC20_SC300,Ag,GC,GC20_L_R90,N,0.0005,5.60740540237005e-06,0.00050004,False,1,5
3,5,GC20_SC300,Ag,SC300,SC,P,0.001,0.0006223587471887045,0.00100001,False,1,5
3,5,GC20_SC300,Ag,SC300,SC,P,0.0005,0.00031132132391474283,0.00050003,False,1,5
3,5,GC20_SC300,Ag,SC300,SC,N,0.001,0.0006224117027486429,0.00100002,False,1,5
3,5,GC20_SC300,Ag,SC300,SC,N,0.0005,0.0003111904060026728,0.00050002,False,1,5
3,6,LW300,Ag,LW300,LW300,P,0.001,0.008507672567102813,0.00099994,False,2,1
3,6,LW300,Ag,LW300,LW300,P,0.0005,0.003943643207260908,0.0005,False,2,1
3,6,LW300,Ag,LW300,LW300,N,0.001,0.009087510941636505,0.0010000299999999998,False,2,1
3,6,LW300,Ag,LW300,LW300,N,0.0005,0.007155649456436818,0.0005,False,2,1
3,6,LW600,Ag,LW600,LW600,N,0.001,0.0940969477478362,0.00100008,False,2,1
3,6,LW600,Ag,LW600,LW600,N,0.0005,0.05929798115781366,0.00050003,False,2,1
3,6,LW600,Ag,LW600,LW600,P,0.001,0.0791048536273818,0.00100002,False,2,1
3,6,LW600,Ag,LW600,LW600,P,0.0005,0.09291278493624838,0.00050004,False,2,1
3,6,GC20_SC300,Ag,GC,GC20_L_R0,P,0.001,2.9377096875847917e-05,0.00100003,False,2,1
3,6,GC20_SC300,Ag,GC,GC20_L_R0,P,0.0005,1.4873157403820453e-05,0.00050002,False,2,1
3,6,GC20_SC300,Ag,GC,GC20_L_R90,P,0.001,2.5923217577640972e-05,0.00100001,False,2,1
3,6,GC20_SC300,Ag,GC,GC20_L_R90,P,0.0005,1.2918214649426489e-05,0.0004999900000000001,False,2,1
3,6,GC20_SC300,Ag,GC,GC20_L_R0,N,0.001,2.9524195653454684e-05,0.00100002,False,2,1
3,6,GC20_SC300,Ag,GC,GC20_L_R0,N,0.0005,1.4829027770538422e-05,0.00050003,False,2,1
3,6,GC20_SC300,Ag,GC,GC20_L_R90,N,0.001,2.5902623748776022e-05,0.00100002,False,2,1
3,6,GC20_SC300,Ag,GC,GC20_L_R90,N,0.0005,1.2943221441619639e-05,0.00050002,False,2,1
3,6,GC20_SC300,Ag,SC300,SC,P,0.001,0.004693199738433962,0.001,False,2,1
3,6,GC20_SC300,Ag,SC300,SC,P,0.0005,0.0023468786214005458,0.0005,False,2,1
3,6,GC20_SC300,Ag,SC300,SC,N,0.001,0.004695064950934016,0.00100004,False,2,1
3,6,GC20_SC300,Ag,SC300,SC,N,0.0005,0.0023461696052924814,0.0004999900000000001,False,2,1
3,7,LW300,Ag,LW300,LW300,P,0.001,0.0022307014778344954,0.00100002,False,2,2
3,7,LW300,Ag,LW300,LW300,P,0.0005,0.0011243421516984615,0.00050002,False,2,2
3,7,LW300,Ag,LW300,LW300,N,0.001,0.0023462902262901186,0.00100005,False,2,2
3,7,LW300,Ag,LW300,LW300,N,0.0005,0.0012499821596279556,0.0005,False,2,2
3,7,LW600,Ag,LW600,LW600,N,0.001,0.0024464100672926146,0.0010000299999999998,False,2,2
3,7,LW600,Ag,LW600,LW600,N,0.0005,0.001223092503081438,0.00050002,False,2,2
3,7,LW600,Ag,LW600,LW600,P,0.001,0.0024523101992624217,0.001,False,2,2
3,7,LW600,Ag,LW600,LW600,P,0.0005,0.001225004787190326,0.00050002,False,2,2
3,7,GC20_SC300,Ag,GC,GC20_L_R0,P,0.001,1.587490007932255e-05,0.00100005,False,2,2
3,7,GC20_SC300,Ag,GC,GC20_L_R0,P,0.0005,7.875668553066435e-06,0.0004999900000000001,False,2,2
3,7,GC20_SC300,Ag,GC,GC20_L_R90,P,0.001,1.0822057068530026e-05,0.00100001,False,2,2
3,7,GC20_SC300,Ag,GC,GC20_L_R90,P,0.0005,5.630941206787133e-06,0.00050002,False,2,2
3,7,GC20_SC300,Ag,GC,GC20_L_R0,N,0.001,1.5989637125855833e-05,0.001,False,2,2
3,7,GC20_SC300,Ag,GC,GC20_L_R0,N,0.0005,7.956572880750157e-06,0.0005,False,2,2
3,7,GC20_SC300,Ag,GC,GC20_L_R90,N,0.001,1.078086941080013e-05,0.001,False,2,2
3,7,GC20_SC300,Ag,GC,GC20_L_R90,N,0.0005,5.3720473581992175e-06,0.00050002,False,2,2
3,7,GC20_SC300,Ag,SC300,SC,P,0.001,0.0009517952855657211,0.00100002,False,2,2
3,7,GC20_SC300,Ag,SC300,SC,P,0.0005,0.00047568655603699483,0.00050004,False,2,2
3,7,GC20_SC300,Ag,SC300,SC,N,0.001,0.0009518570670523159,0.00100004,False,2,2
3,7,GC20_SC300,Ag,SC300,SC,N,0.0005,0.0004759836955677605,0.00050003,False,2,2
3,8,LW300,Ag,LW300,LW300,P,0.001,0.00345923810667516,0.0010000299999999998,False,2,3
3,8,LW300,Ag,LW300,LW300,P,0.0005,0.001718404978026728,0.00050006,False,2,3
3,8,LW300,Ag,LW300,LW300,N,0.001,0.0028007695515595457,0.00100002,False,2,3
3,8,LW300,Ag,LW300,LW300,N,0.0005,0.0016581018341468327,0.00050003,False,2,3
3,8,LW600,Ag,LW600,LW600,N,0.001,0.001003076861414993,0.00100003,False,2,3
3,8,LW600,Ag,LW600,LW600,N,0.0005,0.0005016700841134546,0.00050003,False,2,3
3,8,LW600,Ag,LW600,LW600,P,0.001,0.001002773837933123,0.00100004,False,2,3
3,8,LW600,Ag,LW600,LW600,P,0.0005,0.0005016642001623503,0.0005000499999999999,False,2,3
3,8,GC20_SC300,Ag,GC,GC20_L_R0,P,0.001,9.499639057845167e-06,0.00100002,False,2,3
3,8,GC20_SC300,Ag,GC,GC20_L_R0,P,0.0005,4.9057442331857596e-06,0.00050002,False,2,3
3,8,GC20_SC300,Ag,GC,GC20_L_R90,P,0.001,1.0198358251477322e-05,0.00100004,False,2,3
3,8,GC20_SC300,Ag,GC,GC20_L_R90,P,0.0005,5.0852047418660185e-06,0.0005,False,2,3
3,8,GC20_SC300,Ag,GC,GC20_L_R0,N,0.001,9.468748314547746e-06,0.00100001,False,2,3
3,8,GC20_SC300,Ag,GC,GC20_L_R0,N,0.0005,4.820426942173834e-06,0.0005,False,2,3
3,8,GC20_SC300,Ag,GC,GC20_L_R90,N,0.001,1.036457987017297e-05,0.00100006,False,2,3
3,8,GC20_SC300,Ag,GC,GC20_L_R90,N,0.0005,5.194057837295027e-06,0.0005,False,2,3
3,8,GC20_SC300,Ag,SC300,SC,P,0.001,0.000856184022096873,0.00100003,False,2,3
3,8,GC20_SC300,Ag,SC300,SC,P,0.0005,0.0004279324088747332,0.0004999900000000001,False,2,3
3,8,GC20_SC300,Ag,SC300,SC,N,0.001,0.0008557559646540373,0.00100001,False,2,3
3,8,GC20_SC300,Ag,SC300,SC,N,0.0005,0.00042792505393585286,0.00050004,False,2,3
3,9,LW300,Ag,LW300,LW300,P,0.001,0.0014741533417617916,0.00100001,False,2,4
3,9,LW300,Ag,LW300,LW300,P,0.0005,0.0007356336318725734,0.00050002,False,2,4
3,9,LW300,Ag,LW300,LW300,N,0.001,0.0014731913157562434,0.00100006,False,2,4
3,9,LW300,Ag,LW300,LW300,N,0.0005,0.0007365471152815115,0.00050002,False,2,4
3,9,LW600,Ag,LW600,LW600,N,0.001,0.0032560034935580954,0.00100004,False,2,4
3,9,LW600,Ag,LW600,LW600,N,0.0005,0.0016257974715966103,0.00050003,False,2,4
3,9,LW600,Ag,LW600,LW600,P,0.001,0.0032559843707170065,0.00100003,False,2,4
3,9,LW600,Ag,LW600,LW600,P,0.0005,0.0016256577277578839,0.0005,False,2,4
3,9,GC20_SC300,Ag,GC,GC20_L_R0,P,0.001,8.034535232881744e-06,0.00100002,False,2,4
3,9,GC20_SC300,Ag,GC,GC20_L_R0,P,0.0005,4.029035518649414e-06,0.00050003,False,2,4
3,9,GC20_SC300,Ag,GC,GC20_L_R90,P,0.001,1.0851476824051378e-05,0.00100002,False,2,4
3,9,GC20_SC300,Ag,GC,GC20_L_R90,P,0.0005,5.392641187064166e-06,0.00050002,False,2,4
3,9,GC20_SC300,Ag,GC,GC20_L_R0,N,0.001,8.071309927283437e-06,0.00100004,False,2,4
3,9,GC20_SC300,Ag,GC,GC20_L_R0,N,0.0005,3.992260824247721e-06,0.00050002,False,2,4
3,9,GC20_SC300,Ag,GC,GC20_L_R90,N,0.001,1.0702907058668542e-05,0.001,False,2,4
3,9,GC20_SC300,Ag,GC,GC20_L_R90,N,0.0005,5.3352726637975264e-06,0.00050003,False,2,4
3,9,GC20_SC300,Ag,SC300,SC,P,0.001,0.02006710638802005,0.00100002,False,2,4
3,9,GC20_SC300,Ag,SC300,SC,P,0.0005,0.01002879749053,0.0005,False,2,4
3,9,GC20_SC300,Ag,SC300,SC,N,0.001,0.020060969427018297,0.001,False,2,4
3,9,GC20_SC300,Ag,SC300,SC,N,0.0005,0.010018618255119611,0.0005,False,2,4
3,10,LW300,Ag,LW300,LW300,P,0.001,0.002531525832979219,0.00100003,False,2,5
3,10,LW300,Ag,LW300,LW300,P,0.0005,0.0014148048689485646,0.00050003,False,2,5
3,10,LW300,Ag,LW300,LW300,N,0.001,0.002540470909645487,0.00100004,False,2,5
3,10,LW300,Ag,LW300,LW300,N,0.0005,0.0013916956509865408,0.00050001,False,2,5
3,10,LW600,Ag,LW600,LW600,N,0.001,0.0038537070146321293,0.00100002,False,2,5
3,10,LW600,Ag,LW600,LW600,N,0.0005,0.001914038997304851,0.00050003,False,2,5
3,10,LW600,Ag,LW600,LW600,P,0.001,0.0038647055902337876,0.00100003,False,2,5
3,10,LW600,Ag,LW600,LW600,P,0.0005,0.0019117722051419305,0.0005,False,2,5
3,10,GC20_SC300,Ag,GC,GC20_L_R0,P,0.001,7.572645071196489e-06,0.001,False,2,5
3,10,GC20_SC300,Ag,GC,GC20_L_R0,P,0.0005,3.7980904378067845e-06,0.0005,False,2,5
3,10,GC20_SC300,Ag,GC,GC20_L_R90,P,0.001,7.357880855890604e-06,0.0010000299999999998,False,2,5
3,10,GC20_SC300,Ag,GC,GC20_L_R90,P,0.0005,3.824568217776004e-06,0.00050001,False,2,5
3,10,GC20_SC300,Ag,GC,GC20_L_R0,N,0.001,7.785938298726303e-06,0.00100002,False,2,5
3,10,GC20_SC300,Ag,GC,GC20_L_R0,N,0.0005,4.048158359738293e-06,0.00050002,False,2,5
3,10,GC20_SC300,Ag,GC,GC20_L_R90,N,0.001,7.487327780184564e-06,0.001,False,2,5
3,10,GC20_SC300,Ag,GC,GC20_L_R90,N,0.0005,3.965783044278502e-06,0.00050002,False,2,5
3,10,GC20_SC300,Ag,SC300,SC,P,0.001,0.0011008740127190775,0.00100004,False,2,5
3,10,GC20_SC300,Ag,SC300,SC,P,0.0005,0.0005504774585233807,0.0005,False,2,5
3,10,GC20_SC300,Ag,SC300,SC,N,0.001,0.001101385916465149,0.00100004,False,2,5
3,10,GC20_SC300,Ag,SC300,SC,N,0.0005,0.0005504671616089482,0.00050002,False,2,5
3,11,LW300,Ag,LW300,LW300,P,0.001,0.020566937737413422,0.001,False,3,1
3,11,LW300,Ag,LW300,LW300,P,0.0005,0.009158840609885803,0.0005,False,3,1
3,11,LW300,Ag,LW300,LW300,N,0.001,0.02000768436581802,0.00100002,False,3,1
3,11,LW300,Ag,LW300,LW300,N,0.0005,0.013909011704886868,0.00050001,False,3,1
3,11,LW600,Ag,LW600,LW600,N,0.001,0.00895858768899083,0.001,False,3,1
3,11,LW600,Ag,LW600,LW600,N,0.0005,0.00542080766100031,0.0004999900000000001,False,3,1
3,11,LW600,Ag,LW600,LW600,P,0.001,0.007657975601098399,0.00100004,False,3,1
3,11,LW600,Ag,LW600,LW600,P,0.0005,0.0052039237523091135,0.0004999900000000001,False,3,1
3,11,GC20_SC300,Ag,GC,GC20_L_R0,P,0.001,1.2251857186867824e-05,0.001,False,3,1
3,11,GC20_SC300,Ag,GC,GC20_L_R0,P,0.0005,6.088418405144185e-06,0.00050002,False,3,1
3,11,GC20_SC300,Ag,GC,GC20_L_R90,P,0.001,1.4345072792212151e-05,0.00100001,False,3,1
3,11,GC20_SC300,Ag,GC,GC20_L_R90,P,0.0005,7.128406762824045e-06,0.00050002,False,3,1
3,11,GC20_SC300,Ag,GC,GC20_L_R0,N,0.001,1.2243031260211416e-05,0.00100002,False,3,1
3,11,GC20_SC300,Ag,GC,GC20_L_R0,N,0.0005,6.50617893354741e-06,0.00050001,False,3,1
3,11,GC20_SC300,Ag,GC,GC20_L_R90,N,0.001,1.4355369706644626e-05,0.00100001,False,3,1
3,11,GC20_SC300,Ag,GC,GC20_L_R90,N,0.0005,7.3519969047863344e-06,0.00050002,False,3,1
3,11,GC20_SC300,Ag,SC300,SC,P,0.001,0.054488885234478875,0.00100001,False,3,1
3,11,GC20_SC300,Ag,SC300,SC,P,0.0005,0.027217194039675558,0.00050003,False,3,1
3,11,GC20_SC300,Ag,SC300,SC,N,0.001,0.05449967934277966,0.00100005,False,3,1
3,11,GC20_SC300,Ag,SC300,SC,N,0.0005,0.027157358669908455,0.00050004,False,3,1
3,12,LW300,Ag,LW300,LW300,P,0.001,0.001119484950061886,0.00100002,False,3,2
3,12,LW300,Ag,LW300,LW300,P,0.0005,0.0005595843438450157,0.0005,False,3,2
3,12,LW300,Ag,LW300,LW300,N,0.001,0.0011194378784530517,0.00100001,False,3,2
3,12,LW300,Ag,LW300,LW300,N,0.0005,0.0005596829000260122,0.00050004,False,3,2
3,12,LW600,Ag,LW600,LW600,N,0.001,0.00285966643112552,0.00100002,False,3,2
3,12,LW600,Ag,LW600,LW600,N,0.0005,0.001430635639394605,0.00050002,False,3,2
3,12,LW600,Ag,LW600,LW600,P,0.001,0.0029015969376823296,0.00100005,False,3,2
3,12,LW600,Ag,LW600,LW600,P,0.0005,0.0014426447835984217,0.0005,False,3,2
3,12,GC20_SC300,Ag,GC,GC20_L_R0,P,0.001,9.939464402889409e-06,0.00100002,False,3,2
3,12,GC20_SC300,Ag,GC,GC20_L_R0,P,0.0005,5.0881467174181535e-06,0.0005,False,3,2
3,12,GC20_SC300,Ag,GC,GC20_L_R90,P,0.001,9.711461297598916e-06,0.00100002,False,3,2
3,12,GC20_SC300,Ag,GC,GC20_L_R90,P,0.0005,4.924867074274639e-06,0.0005,False,3,2
3,12,GC20_SC300,Ag,GC,GC20_L_R0,N,0.001,1.0324863200219143e-05,0.00100003,False,3,2
3,12,GC20_SC300,Ag,GC,GC20_L_R0,N,0.0005,5.102856595178831e-06,0.00050003,False,3,2
3,12,GC20_SC300,Ag,GC,GC20_L_R90,N,0.001,9.745294016448472e-06,0.00100001,False,3,2
3,12,GC20_SC300,Ag,GC,GC20_L_R90,N,0.0005,5.030778194151514e-06,0.0005,False,3,2
3,12,GC20_SC300,Ag,SC300,SC,P,0.001,0.001199341934449049,0.00099999,False,3,2
3,12,GC20_SC300,Ag,SC300,SC,P,0.0005,0.0005995481397452229,0.00050002,False,3,2
3,12,GC20_SC300,Ag,SC300,SC,N,0.001,0.0011990962794904457,0.00100004,False,3,2
3,12,GC20_SC300,Ag,SC300,SC,N,0.0005,0.0005994378156620177,0.0005,False,3,2
3,13,LW300,Ag,LW300,LW300,P,0.001,0.004371760960595426,0.00100004,False,3,3
3,13,LW300,Ag,LW300,LW300,P,0.0005,0.003189698719551844,0.0005000499999999999,False,3,3
3,13,LW300,Ag,LW300,LW300,N,0.001,0.004797323608162914,0.0010000299999999998,False,3,3
3,13,LW300,Ag,LW300,LW300,N,0.0005,0.003099410960844585,0.0004999900000000001,False,3,3
3,13,LW600,Ag,LW600,LW600,N,0.001,0.0009909706320179559,0.00100002,False,3,3
3,13,LW600,Ag,LW600,LW600,N,0.0005,0.000495465457674001,0.0005,False,3,3
3,13,LW600,Ag,LW600,LW600,P,0.001,0.0009908470690447662,0.00100002,False,3,3
3,13,LW600,Ag,LW600,LW600,P,0.0005,0.0004954183860651669,0.0005,False,3,3
3,13,GC20_SC300,Ag,GC,GC20_L_R0,P,0.001,5.717729485575127e-06,0.00100003,False,3,3
3,13,GC20_SC300,Ag,GC,GC20_L_R0,P,0.0005,2.7080884957406243e-06,0.0004999900000000001,False,3,3
3,13,GC20_SC300,Ag,GC,GC20_L_R90,P,0.001,5.492668355836769e-06,0.00100004,False,3,3
3,13,GC20_SC300,Ag,GC,GC20_L_R90,P,0.0005,2.8581292488995287e-06,0.0005,False,3,3
3,13,GC20_SC300,Ag,GC,GC20_L_R0,N,0.001,5.547094903551274e-06,0.00100002,False,3,3
3,13,GC20_SC300,Ag,GC,GC20_L_R0,N,0.0005,2.4359557571681017e-06,0.0005,False,3,3
3,13,GC20_SC300,Ag,GC,GC20_L_R90,N,0.001,5.405880077048777e-06,0.00100002,False,3,3
3,13,GC20_SC300,Ag,GC,GC20_L_R90,N,0.0005,2.6771977524432048e-06,0.0005,False,3,3
3,13,GC20_SC300,Ag,SC300,SC,P,0.001,0.001213207465226263,0.001,False,3,3
3,13,GC20_SC300,Ag,SC300,SC,P,0.0005,0.0006066044681070196,0.00050003,False,3,3
3,13,GC20_SC300,Ag,SC300,SC,N,0.001,0.001212877963964424,0.00100004,False,3,3
3,13,GC20_SC300,Ag,SC300,SC,N,0.0005,0.000606636829838093,0.00050001,False,3,3
3,14,LW300,Ag,LW300,LW300,P,0.001,0.002300872007716253,0.001,False,3,4
3,14,LW300,Ag,LW300,LW300,P,0.0005,0.0011401111406579073,0.00050001,False,3,4
3,14,LW300,Ag,LW300,LW300,N,0.001,0.002300182114449277,0.00100002,False,3,4
3,14,LW300,Ag,LW300,LW300,N,0.0005,0.0011398566597726474,0.00050001,False,3,4
