die,block,structure,material,alias,pin_config,pol,force_current,meanV,meanI,hit_comp,block_row,block_column
3,19,LW300,Ag,LW300,LW300,P,0.0005,0.0007132187201408539,0.00050002,False,4,4
3,19,LW300,Ag,LW300,LW300,N,0.001,0.001428792491711192,0.0010000500000000002,False,4,4
3,19,LW300,Ag,LW300,LW300,N,0.0005,0.0007133378701507153,0.00050003,False,4,4
3,19,LW600,Ag,LW600,LW600,N,0.001,0.003028191616678491,0.00100011,False,4,4
3,19,LW600,Ag,LW600,LW600,N,0.0005,0.0017206776541407525,0.00050002,False,4,4
3,19,LW600,Ag,LW600,LW600,P,0.001,0.0026334446920318454,0.00100003,False,4,4
3,19,LW600,Ag,LW600,LW600,P,0.0005,0.0016810286496246238,0.00050006,False,4,4
3,19,GC20_SC300,Ag,SC,SC,P,0.001,0.004453113939550849,0.00100006,False,4,4
3,19,GC20_SC300,Ag,SC,SC,P,0.0005,0.003183241083214907,0.00050014,False,4,4
3,19,GC20_SC300,Ag,SC,SC,N,0.001,0.004920074596100211,0.00100004,False,4,4
3,19,GC20_SC300,Ag,SC,SC,N,0.0005,0.0029281306151870386,0.0005000499999999999,False,4,4
